station_id,station_name,date,air_temp,average_wave_period,dominant_wave_period,wave_height
51101h,Northwestern Hawaii Two,2017-07-25,26.341666666666665,6.375,8.967083333333333,2.58625
51101h,Northwestern Hawaii Two,2017-07-26,26.4375,6.275,8.552083333333334,2.1845833333333333
51101h,Northwestern Hawaii Two,2017-07-27,26.47826086956522,6.316521739130435,8.665652173913044,2.008695652173913
51101h,Northwestern Hawaii Two,2017-07-28,26.35,6.26625,9.263333333333334,1.73375
51101h,Northwestern Hawaii Two,2017-07-29,26.441666666666666,6.297916666666667,9.051666666666666,1.8283333333333334
51101h,Northwestern Hawaii Two,2017-07-30,26.360869565217392,6.099130434782609,9.247826086956522,1.7856521739130435
51101h,Northwestern Hawaii Two,2017-07-31,26.354166666666668,5.91625,8.95125,1.5233333333333334
51101h,Northwestern Hawaii Two,2017-08-01,26.329166666666666,6.078333333333333,11.525,1.4845833333333334
51101h,Northwestern Hawaii Two,2017-08-02,26.230434782608697,6.177391304347826,11.051304347826086,1.3326086956521739
51101h,Northwestern Hawaii Two,2017-08-03,26.395833333333332,6.324583333333333,9.90375,1.3383333333333334
51101h,Northwestern Hawaii Two,2017-08-04,26.630434782608695,6.352173913043478,8.441304347826087,1.4182608695652175
51101h,Northwestern Hawaii Two,2017-08-05,26.682608695652174,5.86,7.754782608695653,1.7156521739130435
51101h,Northwestern Hawaii Two,2017-08-06,26.71666666666667,5.98625,7.439583333333333,1.9120833333333334
51101h,Northwestern Hawaii Two,2017-08-07,26.691304347826087,5.998260869565217,7.6152173913043475,1.6860869565217391
51101h,Northwestern Hawaii Two,2017-08-08,26.565217391304348,5.763913043478261,7.8273913043478265,1.3356521739130436
51101h,Northwestern Hawaii Two,2017-08-09,26.541666666666668,5.4275,8.216666666666667,1.2158333333333333
51101h,Northwestern Hawaii Two,2017-08-10,26.76086956521739,5.3539130434782605,7.963478260869565,1.383913043478261
51101h,Northwestern Hawaii Two,2017-08-11,26.65,5.4425,6.73375,1.5533333333333335
51101h,Northwestern Hawaii Two,2017-08-12,26.454166666666666,5.612916666666667,7.386666666666667,1.67375
51101h,Northwestern Hawaii Two,2017-08-13,26.695652173913043,5.808260869565218,7.589130434782609,1.761304347826087
51101h,Northwestern Hawaii Two,2017-08-14,26.558333333333334,5.81625,7.382916666666667,1.7141666666666666
51101h,Northwestern Hawaii Two,2017-08-15,26.5875,5.8445833333333335,7.460833333333333,1.89625
51101h,Northwestern Hawaii Two,2017-08-16,26.508695652173913,5.995217391304347,7.982608695652174,1.9208695652173913
51101h,Northwestern Hawaii Two,2017-08-17,26.633333333333333,6.105833333333333,8.285833333333333,1.7558333333333334
51101h,Northwestern Hawaii Two,2017-08-18,26.745833333333334,5.7975,8.108333333333334,1.5541666666666667
51101h,Northwestern Hawaii Two,2017-08-19,26.795652173913044,5.677391304347826,8.626086956521739,1.4086956521739131
51101h,Northwestern Hawaii Two,2017-08-20,26.866666666666667,5.491666666666666,8.84,1.4
51101h,Northwestern Hawaii Two,2017-08-21,26.304166666666667,5.300416666666667,6.58,1.4675
51101h,Northwestern Hawaii Two,2017-08-22,26.630434782608695,5.545217391304348,7.481739130434782,1.5582608695652174
51101h,Northwestern Hawaii Two,2017-08-23,27.025,5.725416666666667,7.519166666666667,1.7520833333333334
51101h,Northwestern Hawaii Two,2017-08-24,26.891666666666666,5.845833333333333,7.52625,1.9983333333333333
51101h,Northwestern Hawaii Two,2017-08-25,26.59166666666667,6.2875,8.253333333333334,2.0766666666666667
51101h,Northwestern Hawaii Two,2017-08-26,26.570833333333333,6.285833333333334,8.637916666666667,1.8408333333333333
51101h,Northwestern Hawaii Two,2017-08-27,26.4125,6.21875,8.685833333333333,1.46625
51101h,Northwestern Hawaii Two,2017-08-28,26.608333333333334,5.863333333333333,8.844583333333333,1.27125
51101h,Northwestern Hawaii Two,2017-08-29,26.6,5.38304347826087,9.128260869565217,1.1760869565217391
51101h,Northwestern Hawaii Two,2017-08-30,26.75,5.531666666666666,6.85125,1.18875
51101h,Northwestern Hawaii Two,2017-08-31,26.925,5.970833333333333,9.666666666666666,1.2266666666666666
51101h,Northwestern Hawaii Two,2017-09-01,26.83478260869565,7.064782608695652,13.333478260869565,1.4321739130434783
51101h,Northwestern Hawaii Two,2017-09-02,26.629166666666666,8.279166666666667,14.645,1.5795833333333333
51101h,Northwestern Hawaii Two,2017-09-03,26.656521739130433,8.433478260869565,9.954782608695652,1.9334782608695653
51101h,Northwestern Hawaii Two,2017-09-04,26.68695652173913,8.12782608695652,10.07391304347826,1.7752173913043479
51101h,Northwestern Hawaii Two,2017-09-05,27.05,8.25375,11.687916666666666,1.4583333333333333
51101h,Northwestern Hawaii Two,2017-09-06,26.33478260869565,7.9,11.730869565217391,1.6221739130434782
51101h,Northwestern Hawaii Two,2017-09-07,26.645833333333332,6.814583333333333,11.687083333333334,2.0716666666666668
51101h,Northwestern Hawaii Two,2017-09-08,27.104166666666668,6.800833333333333,9.784166666666668,1.9795833333333333
51101h,Northwestern Hawaii Two,2017-09-09,27.195652173913043,6.487826086956522,11.261304347826087,1.958695652173913
51101h,Northwestern Hawaii Two,2017-09-10,26.945833333333333,6.6866666666666665,10.604583333333334,1.68375
51101h,Northwestern Hawaii Two,2017-09-11,26.679166666666667,7.05625,9.5975,1.3675
51101h,Northwestern Hawaii Two,2017-09-12,26.26086956521739,8.390869565217391,10.598695652173912,1.8478260869565217
51101h,Northwestern Hawaii Two,2017-09-13,26.225,7.494166666666667,10.875416666666666,2.154166666666667
51101h,Northwestern Hawaii Two,2017-09-14,26.837500000000002,6.265,10.464166666666667,1.88
51101h,Northwestern Hawaii Two,2017-09-15,26.38695652173913,6.03,9.72304347826087,1.5095652173913043
51101h,Northwestern Hawaii Two,2017-09-16,26.883333333333333,5.700833333333334,9.132916666666667,1.3745833333333333
51101h,Northwestern Hawaii Two,2017-09-17,26.933333333333334,5.52,7.12625,1.7270833333333333
51101h,Northwestern Hawaii Two,2017-09-18,26.995833333333334,5.838333333333333,7.494583333333334,2.0391666666666666
51101h,Northwestern Hawaii Two,2017-09-19,26.875,6.023333333333333,8.318333333333333,2.060833333333333
51101h,Northwestern Hawaii Two,2017-09-20,26.808333333333334,6.149166666666667,8.376666666666667,1.8233333333333333
51101h,Northwestern Hawaii Two,2017-09-21,26.679166666666667,6.255833333333333,11.572083333333333,1.9383333333333332
51101h,Northwestern Hawaii Two,2017-09-22,26.356521739130436,6.2669565217391305,10.107826086956521,1.8695652173913044
51101h,Northwestern Hawaii Two,2017-09-23,26.658333333333335,6.364583333333333,9.305,1.86125
51101h,Northwestern Hawaii Two,2017-09-24,26.65,6.35,8.76875,1.5175
51101h,Northwestern Hawaii Two,2017-09-25,26.48695652173913,6.7669565217391305,10.327826086956522,1.1730434782608696
51101h,Northwestern Hawaii Two,2017-09-26,26.525,7.234166666666667,9.4525,1.1741666666666666
51101h,Northwestern Hawaii Two,2017-09-27,26.695652173913043,6.857391304347826,9.675217391304347,1.2739130434782608
51101h,Northwestern Hawaii Two,2017-09-28,26.817391304347826,6.595217391304348,9.968260869565217,1.4004347826086956
51101h,Northwestern Hawaii Two,2017-09-29,26.85,5.650416666666667,8.398333333333333,1.295
51101h,Northwestern Hawaii Two,2017-09-30,26.81304347826087,5.7495652173913046,8.258695652173913,1.3417391304347825
51101h,Northwestern Hawaii Two,2017-10-01,25.979166666666668,5.266666666666667,7.9350000000000005,1.4066666666666667
51101h,Northwestern Hawaii Two,2017-10-02,25.316666666666666,6.54375,9.860833333333334,2.5029166666666667
51101h,Northwestern Hawaii Two,2017-10-03,25.878260869565217,7.432608695652174,9.86695652173913,2.8356521739130436
51101h,Northwestern Hawaii Two,2017-10-04,26.704166666666666,6.514166666666666,9.621666666666666,2.4775
51101h,Northwestern Hawaii Two,2017-10-05,26.833333333333332,6.797083333333333,8.491666666666667,3.125
51101h,Northwestern Hawaii Two,2017-10-06,26.569565217391304,7.310869565217391,9.46391304347826,3.73
51101h,Northwestern Hawaii Two,2017-10-07,25.433333333333334,6.98375,9.2225,2.9466666666666668
51101h,Northwestern Hawaii Two,2017-10-08,25.404166666666665,7.497916666666667,10.1725,2.61875
51101h,Northwestern Hawaii Two,2017-10-09,25.84782608695652,8.009130434782609,11.581739130434782,2.2956521739130435
51101h,Northwestern Hawaii Two,2017-10-10,25.8,6.53625,9.949583333333333,1.7133333333333334
51101h,Northwestern Hawaii Two,2017-10-11,25.7875,6.263333333333334,8.925,1.5008333333333332
51101h,Northwestern Hawaii Two,2017-10-12,25.954166666666666,6.192083333333334,8.526250000000001,1.7341666666666666
51101h,Northwestern Hawaii Two,2017-10-13,26.379166666666666,6.965,10.8675,2.38
51101h,Northwestern Hawaii Two,2017-10-14,26.6125,7.129583333333334,10.275416666666667,2.52875
51101h,Northwestern Hawaii Two,2017-10-15,25.170833333333334,7.49125,11.089166666666667,3.2733333333333334
51101h,Northwestern Hawaii Two,2017-10-16,25.954166666666666,7.45625,10.551666666666666,3.7737499999999997
51101h,Northwestern Hawaii Two,2017-10-17,25.96666666666667,7.014166666666666,9.768333333333333,3.299166666666667
51101h,Northwestern Hawaii Two,2017-10-18,25.866666666666667,6.6475,9.037916666666666,3.0708333333333333
51101h,Northwestern Hawaii Two,2017-10-19,25.891304347826086,6.619130434782608,8.964347826086957,3.0943478260869566
51101h,Northwestern Hawaii Two,2017-10-20,25.958333333333332,6.880833333333333,9.37,3.0829166666666667
51101h,Northwestern Hawaii Two,2017-10-21,25.545833333333334,6.56375,9.350833333333334,2.50375
51101h,Northwestern Hawaii Two,2017-10-22,25.4125,7.1883333333333335,12.45125,2.0845833333333332
51101h,Northwestern Hawaii Two,2017-10-23,25.35,8.416666666666666,14.17375,2.43
51101h,Northwestern Hawaii Two,2017-10-24,22.779166666666665,8.032916666666667,11.084999999999999,4.456666666666667
51101h,Northwestern Hawaii Two,2017-10-25,22.72608695652174,9.179565217391305,12.426086956521738,4.435652173913043
51101h,Northwestern Hawaii Two,2017-10-26,23.916666666666668,8.469166666666666,11.54375,3.1970833333333335
51101h,Northwestern Hawaii Two,2017-10-27,24.347826086956523,8.99304347826087,17.698260869565217,3.6056521739130436
51101h,Northwestern Hawaii Two,2017-10-28,23.84166666666667,9.48625,15.609583333333333,3.7
51101h,Northwestern Hawaii Two,2017-10-29,23.883333333333333,8.185416666666667,11.422916666666666,2.3233333333333333
51101h,Northwestern Hawaii Two,2017-10-30,24.56086956521739,7.182608695652174,10.150434782608695,1.4017391304347826
51101h,Northwestern Hawaii Two,2017-10-31,25.452173913043477,6.25,10.945217391304348,1.7982608695652174
51101h,Northwestern Hawaii Two,2017-11-01,24.991666666666667,7.043333333333333,12.754999999999999,2.9608333333333334
51101h,Northwestern Hawaii Two,2017-11-02,25.829166666666666,6.8966666666666665,11.889166666666666,2.2779166666666666
51101h,Northwestern Hawaii Two,2017-11-03,26.054166666666667,6.645833333333333,11.986666666666666,1.7179166666666668
51101h,Northwestern Hawaii Two,2017-11-04,25.758333333333333,6.201666666666666,13.877083333333333,1.80375
51101h,Northwestern Hawaii Two,2017-11-05,25.441666666666666,5.91125,11.76625,1.795
51101h,Northwestern Hawaii Two,2017-11-06,25.141666666666666,6.107916666666666,8.58375,2.13125
51101h,Northwestern Hawaii Two,2017-11-07,25.15416666666667,7.056666666666667,10.385,2.165
51101h,Northwestern Hawaii Two,2017-11-08,24.733333333333334,6.244166666666667,10.104583333333334,1.6416666666666666
51101h,Northwestern Hawaii Two,2017-11-09,24.747826086956522,5.766521739130435,10.01695652173913,1.2795652173913044
51101h,Northwestern Hawaii Two,2017-11-10,24.854166666666668,7.172083333333333,14.54625,2.067083333333333
51101h,Northwestern Hawaii Two,2017-11-11,25.108333333333334,7.8654166666666665,12.81625,2.2516666666666665
51101h,Northwestern Hawaii Two,2017-11-12,25.034782608695654,6.846956521739131,11.863913043478261,1.8895652173913042
51101h,Northwestern Hawaii Two,2017-11-13,24.854545454545455,6.014090909090909,10.045454545454545,1.7445454545454546
51101h,Northwestern Hawaii Two,2017-11-14,24.72173913043478,6.974166666666667,10.518333333333333,2.6725
51101h,Northwestern Hawaii Two,2017-11-15,24.4,7.061739130434782,10.033478260869565,3.353913043478261
51101h,Northwestern Hawaii Two,2017-11-16,24.1875,6.886666666666667,9.33625,3.252083333333333
51101h,Northwestern Hawaii Two,2017-11-17,22.925,6.663333333333333,9.811666666666667,2.555
51101h,Northwestern Hawaii Two,2017-11-18,22.16521739130435,6.520869565217391,9.161304347826087,2.5417391304347827
51101h,Northwestern Hawaii Two,2017-11-19,22.1875,8.193333333333333,12.437083333333334,3.825833333333333
51101h,Northwestern Hawaii Two,2017-11-20,21.766666666666666,7.851249999999999,12.074166666666667,3.5625
51101h,Northwestern Hawaii Two,2017-11-21,22.504347826086956,7.626086956521739,11.190434782608696,3.4065217391304348
51101h,Northwestern Hawaii Two,2017-11-22,22.783333333333335,7.756666666666667,11.761666666666667,3.777083333333333
51101h,Northwestern Hawaii Two,2017-11-23,22.8,8.604166666666666,14.330416666666666,4.332916666666667
51101h,Northwestern Hawaii Two,2017-11-24,22.408695652173915,7.809130434782609,13.316521739130435,4.028260869565218
51101h,Northwestern Hawaii Two,2017-11-25,22.333333333333332,6.85,9.651666666666667,3.37375
51101h,Northwestern Hawaii Two,2017-11-26,22.416666666666668,6.850833333333333,8.7775,3.4641666666666664
51101h,Northwestern Hawaii Two,2017-11-27,23.316666666666666,7.367916666666667,10.524583333333334,3.46375
51101h,Northwestern Hawaii Two,2017-11-28,23.569565217391304,7.259130434782609,12.62695652173913,2.739130434782609
51101h,Northwestern Hawaii Two,2017-11-29,23.141666666666666,7.587916666666667,14.129166666666666,2.5429166666666667
51101h,Northwestern Hawaii Two,2017-11-30,23.322727272727274,7.968181818181819,15.482727272727272,2.860909090909091
51101h,Northwestern Hawaii Two,2017-12-01,23.183333333333334,7.72,13.386666666666667,3.1691666666666665
51101h,Northwestern Hawaii Two,2017-12-02,23.329166666666666,6.869583333333333,9.129999999999999,3.3070833333333334
51101h,Northwestern Hawaii Two,2017-12-03,23.341666666666665,6.567083333333334,9.0125,2.722916666666667
51101h,Northwestern Hawaii Two,2017-12-04,22.991666666666667,7.532916666666667,14.307500000000001,2.45375
51101h,Northwestern Hawaii Two,2017-12-05,21.35,7.54125,11.554166666666667,3.7958333333333334
51101h,Northwestern Hawaii Two,2017-12-06,20.804166666666667,9.31,13.32,3.8154166666666667
51101h,Northwestern Hawaii Two,2017-12-07,22.866666666666667,8.95375,13.135833333333332,3.4995833333333333
51101h,Northwestern Hawaii Two,2017-12-08,22.716666666666665,8.36875,11.62375,2.6595833333333334
51101h,Northwestern Hawaii Two,2017-12-09,22.765217391304347,7.002608695652174,11.142608695652173,2.1143478260869566
51101h,Northwestern Hawaii Two,2017-12-10,20.979166666666668,8.5925,13.51,3.450833333333333
51101h,Northwestern Hawaii Two,2017-12-11,22.34583333333333,8.775,11.99,2.5733333333333333
51101h,Northwestern Hawaii Two,2017-12-12,22.786956521739132,6.925217391304348,11.250434782608695,2.661304347826087
51101h,Northwestern Hawaii Two,2017-12-13,20.758333333333333,10.540000000000001,15.741666666666667,5.815833333333333
51101h,Northwestern Hawaii Two,2017-12-14,20.95,9.145,14.273333333333333,4.105833333333333
51101h,Northwestern Hawaii Two,2017-12-15,21.429166666666667,6.9591666666666665,11.557916666666667,2.9404166666666667
51101h,Northwestern Hawaii Two,2017-12-16,21.53333333333333,6.542916666666667,9.132083333333334,2.8545833333333333
51101h,Northwestern Hawaii Two,2017-12-17,22.516666666666666,7.519583333333333,10.27375,2.61
51101h,Northwestern Hawaii Two,2017-12-18,22.556521739130435,9.090434782608696,11.832608695652173,2.8395652173913044
51101h,Northwestern Hawaii Two,2017-12-19,20.954166666666666,8.233333333333333,11.736666666666666,3.9316666666666666
51101h,Northwestern Hawaii Two,2017-12-20,19.358333333333334,7.9383333333333335,12.08375,3.31375
51101h,Northwestern Hawaii Two,2017-12-21,19.77916666666667,7.950833333333334,13.037916666666666,2.7512499999999998
51101h,Northwestern Hawaii Two,2017-12-22,20.791666666666668,8.2091666666666665,12.627083333333333,2.1554166666666665
51101h,Northwestern Hawaii Two,2017-12-23,21.40416666666667,7.931666666666667,12.4575,2.192083333333333
51101h,Northwestern Hawaii Two,2017-12-24,22.041666666666668,8.258333333333333,12.410833333333333,2.29875
51101h,Northwestern Hawaii Two,2017-12-25,21.166666666666668,7.470833333333333,12.317499999999999,2.2995833333333335
51101h,Northwestern Hawaii Two,2017-12-26,22.0625,6.885833333333333,11.446666666666667,2.8654166666666665
51101h,Northwestern Hawaii Two,2017-12-27,21.6875,8.399166666666666,12.125833333333333,2.7708333333333335
51101h,Northwestern Hawaii Two,2017-12-28,21,7.091666666666667,10.737083333333333,2.9791666666666665
51101h,Northwestern Hawaii Two,2017-12-29,20.95,6.51,9.416666666666666,1.93125
51101h,Northwestern Hawaii Two,2017-12-30,21.425,7.36625,10.949583333333333,1.5129166666666667
51101h,Northwestern Hawaii Two,2017-12-31,21.891304347826086,6.358260869565218,13.884347826086955,1.3882608695652174
51201h,Waimea Bay,2010-01-01,NA,8.429574468085107,12.357659574468085,2.221063829787234
51201h,Waimea Bay,2010-01-02,NA,8.093829787234043,10.788510638297872,1.7176595744680851
51201h,Waimea Bay,2010-01-03,NA,9.266875,15.150208333333333,1.57625
51201h,Waimea Bay,2010-01-04,NA,7.40170731707317,12.239024390243902,1.7448780487804878
51201h,Waimea Bay,2010-01-05,NA,8.141276595744682,11.826170212765957,2.2348936170212768
51201h,Waimea Bay,2010-01-06,NA,11.340416666666666,15.449583333333333,3.5308333333333333
51201h,Waimea Bay,2010-01-07,NA,11.288958333333333,14.976458333333333,3.4760416666666667
51201h,Waimea Bay,2010-01-08,NA,11.049166666666666,13.963541666666666,3.277083333333333
51201h,Waimea Bay,2010-01-09,NA,11.21404255319149,13.987659574468085,2.5863829787234045
51201h,Waimea Bay,2010-01-10,NA,7.693958333333334,12.017291666666667,1.8354166666666667
51201h,Waimea Bay,2010-01-11,NA,11.903541666666667,15.009375,4.217708333333333
51201h,Waimea Bay,2010-01-12,NA,11.580208333333333,15.396875000000001,3.7847916666666666
51201h,Waimea Bay,2010-01-13,NA,9.717916666666667,12.966041666666667,2.430833333333333
51201h,Waimea Bay,2010-01-14,NA,9.594583333333333,14.098749999999999,4.206875
51201h,Waimea Bay,2010-01-15,NA,9.416041666666667,12.62375,2.9920833333333334
51201h,Waimea Bay,2010-01-16,NA,8.35595744680851,12.212553191489361,1.754468085106383
51201h,Waimea Bay,2010-01-17,NA,12.96375,18.899791666666665,2.585208333333333
51201h,Waimea Bay,2010-01-18,NA,12.777083333333334,16.169583333333335,3.115
51201h,Waimea Bay,2010-01-19,NA,11.195416666666667,14.801875,2.796875
51201h,Waimea Bay,2010-01-20,NA,8.968125,13.365208333333333,2.3525
51201h,Waimea Bay,2010-01-21,NA,7.788541666666666,11.005,3.12
51201h,Waimea Bay,2010-01-22,NA,8.567916666666667,11.895624999999999,2.2289583333333334
51201h,Waimea Bay,2010-01-23,NA,8.235625,13.100624999999999,1.3702083333333333
51201h,Waimea Bay,2010-01-24,NA,8.370888888888889,12.654222222222222,1.6371111111111112
51201h,Waimea Bay,2010-01-25,NA,9.331739130434782,11.558913043478261,1.9828260869565217
51201h,Waimea Bay,2010-01-26,NA,8.499375,12.440833333333332,1.371875
51201h,Waimea Bay,2010-01-27,NA,9.875833333333333,14.914791666666668,2.3033333333333332
51201h,Waimea Bay,2010-01-28,NA,10.942708333333334,14.780416666666667,3.6391666666666667
51201h,Waimea Bay,2010-01-29,NA,10.177916666666667,12.725416666666666,2.53125
51201h,Waimea Bay,2010-01-30,NA,9.306071428571428,12.443214285714285,2.0425
51201h,Waimea Bay,2010-01-31,NA,NA,NA,NA
51201h,Waimea Bay,2010-02-01,NA,NA,NA,NA
51201h,Waimea Bay,2010-02-02,NA,NA,NA,NA
51201h,Waimea Bay,2010-02-03,NA,NA,NA,NA
51201h,Waimea Bay,2010-02-04,NA,NA,NA,NA
51201h,Waimea Bay,2010-02-05,NA,NA,NA,NA
51201h,Waimea Bay,2010-02-06,NA,NA,NA,NA
51201h,Waimea Bay,2010-02-07,NA,NA,NA,NA
51201h,Waimea Bay,2010-02-08,NA,NA,NA,NA
51201h,Waimea Bay,2010-02-09,NA,NA,NA,NA
51201h,Waimea Bay,2010-02-10,NA,NA,NA,NA
51201h,Waimea Bay,2010-02-11,NA,NA,NA,NA
51201h,Waimea Bay,2010-02-12,NA,NA,NA,NA
51201h,Waimea Bay,2010-02-13,NA,NA,NA,NA
51201h,Waimea Bay,2010-02-14,NA,NA,NA,NA
51201h,Waimea Bay,2010-02-15,NA,NA,NA,NA
51201h,Waimea Bay,2010-02-16,NA,NA,NA,NA
51201h,Waimea Bay,2010-02-17,NA,NA,NA,NA
51201h,Waimea Bay,2010-02-18,NA,NA,NA,NA
51201h,Waimea Bay,2010-02-19,NA,NA,NA,NA
51201h,Waimea Bay,2010-02-20,NA,NA,NA,NA
51201h,Waimea Bay,2010-02-21,NA,NA,NA,NA
51201h,Waimea Bay,2010-02-22,NA,NA,NA,NA
51201h,Waimea Bay,2010-02-23,NA,13.555581395348836,16.893488372093024,3.0306976744186045
51201h,Waimea Bay,2010-02-24,NA,10.925531914893616,13.397659574468085,2.11
51201h,Waimea Bay,2010-02-25,NA,9.294,13.913555555555556,1.6137777777777778
51201h,Waimea Bay,2010-02-26,NA,8.75195652173913,14.436521739130434,2.625
51201h,Waimea Bay,2010-02-27,NA,9.584468085106383,14.114255319148937,2.108936170212766
51201h,Waimea Bay,2010-02-28,NA,6.214042553191489,9.432127659574467,1.8585106382978724
51201h,Waimea Bay,2010-03-01,NA,9.621702127659574,14.247872340425532,4.37
51201h,Waimea Bay,2010-03-02,NA,10.012380952380953,15.556666666666667,4.204285714285715
51201h,Waimea Bay,2010-03-03,NA,8.399574468085106,13.82,2.9957446808510637
51201h,Waimea Bay,2010-03-04,NA,7.114888888888889,12.234222222222222,2.467111111111111
51201h,Waimea Bay,2010-03-05,NA,6.948837209302326,9.539302325581396,2.4072093023255814
51201h,Waimea Bay,2010-03-06,NA,6.259375,9.1675,1.9402083333333333
51201h,Waimea Bay,2010-03-07,NA,6.0865217391304345,10.908478260869565,1.5615217391304348
51201h,Waimea Bay,2010-03-08,NA,7.1502083333333335,13.44625,2.4277083333333334
51201h,Waimea Bay,2010-03-09,NA,7.041555555555556,10.98311111111111,2.8342222222222224
51201h,Waimea Bay,2010-03-10,NA,6.847555555555555,9.122222222222222,2.5775555555555556
51201h,Waimea Bay,2010-03-11,NA,5.8185416666666665,9.681041666666667,1.8058333333333334
51201h,Waimea Bay,2010-03-12,NA,5.6591489361702125,9.06872340425532,1.695744680851064
51201h,Waimea Bay,2010-03-13,NA,6.91625,11.894583333333333,1.4933333333333334
51201h,Waimea Bay,2010-03-14,NA,7.574375,12.475,1.6120833333333333
51201h,Waimea Bay,2010-03-15,NA,7.8523404255319145,16.415531914893617,2.5768085106382976
51201h,Waimea Bay,2010-03-16,NA,9.715208333333333,14.60875,3.736875
51201h,Waimea Bay,2010-03-17,NA,10.252173913043478,14.068913043478261,2.6739130434782608
51201h,Waimea Bay,2010-03-18,NA,6.540625,11.715833333333332,1.9854166666666666
51201h,Waimea Bay,2010-03-19,NA,7.726304347826087,11.564130434782609,2.706086956521739
51201h,Waimea Bay,2010-03-20,NA,8.06,12.942608695652174,2.5156521739130433
51201h,Waimea Bay,2010-03-21,NA,6.979166666666667,11.272291666666666,1.7370833333333333
51201h,Waimea Bay,2010-03-22,NA,7.054893617021277,12.592765957446808,1.4170212765957446
51201h,Waimea Bay,2010-03-23,NA,10.192291666666666,14.741041666666668,1.9352083333333334
51201h,Waimea Bay,2010-03-24,NA,9.666458333333333,14.439791666666666,2.4122916666666665
51201h,Waimea Bay,2010-03-25,NA,7.034791666666667,12.321666666666667,2.16125
51201h,Waimea Bay,2010-03-26,NA,5.958541666666667,9.787083333333333,1.7122916666666668
51201h,Waimea Bay,2010-03-27,NA,6.446595744680851,14.712978723404255,1.4538297872340424
51201h,Waimea Bay,2010-03-28,NA,7.138085106382979,13.267659574468086,1.7753191489361702
51201h,Waimea Bay,2010-03-29,NA,7.042553191489362,11.523829787234042,2.1825531914893617
51201h,Waimea Bay,2010-03-30,NA,8.708863636363636,17.215454545454545,3.0188636363636365
51201h,Waimea Bay,2010-03-31,NA,8.041041666666667,14.471041666666666,2.783125
51201h,Waimea Bay,2010-04-01,NA,6.815869565217391,11.381304347826086,2.2865217391304347
51201h,Waimea Bay,2010-04-02,NA,6.135,9.565625,1.8597916666666667
51201h,Waimea Bay,2010-04-03,NA,6.193404255319149,13.384255319148936,1.876595744680851
51201h,Waimea Bay,2010-04-04,NA,6.067234042553191,8.488936170212765,2.146808510638298
51201h,Waimea Bay,2010-04-05,NA,6.052708333333333,8.10375,2.1002083333333332
51201h,Waimea Bay,2010-04-06,NA,6.517291666666667,9.293958333333332,1.87125
51201h,Waimea Bay,2010-04-07,NA,6.7338297872340425,10.595531914893616,1.4625531914893617
51201h,Waimea Bay,2010-04-08,NA,6.023695652173913,10.86413043478261,1.3115217391304348
51201h,Waimea Bay,2010-04-09,NA,6.044042553191489,10.994893617021276,1.5280851063829788
51201h,Waimea Bay,2010-04-10,NA,5.8704347826086956,12.868913043478262,1.5728260869565218
51201h,Waimea Bay,2010-04-11,NA,6.209791666666667,12.459791666666666,1.58375
51201h,Waimea Bay,2010-04-12,NA,5.451363636363636,11.688636363636364,1.3575
51201h,Waimea Bay,2010-04-13,NA,7.9165217391304346,14.429782608695652,2.466304347826087
51201h,Waimea Bay,2010-04-14,NA,8.772708333333334,12.89,2.8183333333333334
51201h,Waimea Bay,2010-04-15,NA,6.86875,10.933333333333334,2.401666666666667
51201h,Waimea Bay,2010-04-16,NA,6.28875,8.511458333333334,2.1575
51201h,Waimea Bay,2010-04-17,NA,7.232558139534884,9.879999999999999,2.8520930232558137
51201h,Waimea Bay,2010-04-18,NA,6.868695652173913,10.478913043478261,2.2897826086956523
51201h,Waimea Bay,2010-04-19,NA,6.043404255319149,10.400212765957447,1.848936170212766
51201h,Waimea Bay,2010-04-20,NA,6.802127659574468,13.884680851063829,1.9387234042553192
51201h,Waimea Bay,2010-04-21,NA,7.008478260869565,10.816956521739131,2.1739130434782608
51201h,Waimea Bay,2010-04-22,NA,7.627391304347826,14.069565217391306,2.1154347826086957
51201h,Waimea Bay,2010-04-23,NA,7.845,14.066739130434783,2.0128260869565215
51201h,Waimea Bay,2010-04-24,NA,6.873617021276596,11.867659574468085,1.494468085106383
51201h,Waimea Bay,2010-04-25,NA,5.954893617021277,9.929574468085105,1.0925531914893618
51201h,Waimea Bay,2010-04-26,NA,5.017391304347826,11.11804347826087,0.9032608695652173
51201h,Waimea Bay,2010-04-27,NA,6.601489361702128,12.954255319148936,1.263404255319149
51201h,Waimea Bay,2010-04-28,NA,5.93,10.773478260869565,1.3430434782608696
51201h,Waimea Bay,2010-04-29,NA,5.651276595744681,8.047446808510639,1.4506382978723404
51201h,Waimea Bay,2010-04-30,NA,6.118333333333333,8.358333333333333,1.3208333333333333
51201h,Waimea Bay,2010-05-01,NA,6.290204081632653,9.027551020408163,1.2530612244897958
51201h,Waimea Bay,2010-05-02,NA,7.7566,11.2932,1.3822
51201h,Waimea Bay,2010-05-03,NA,8.324081632653062,10.99795918367347,1.513469387755102
51201h,Waimea Bay,2010-05-04,NA,8.548541666666667,11.07625,1.9104166666666667
51201h,Waimea Bay,2010-05-05,NA,6.6578723404255316,9.906808510638298,1.4814893617021276
51201h,Waimea Bay,2010-05-06,NA,5.393958333333333,8.619375,1.3358333333333334
